port_type.keys,port_type.rt,participant,session,date,expName,psychopyVersion,OS,frameRate,choice.keys,choice.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,prompt,opt_a,opt_b,correct,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,key_resp_4.keys,key_resp_4.rt
,,601129f77e0c21000b0c408a,001,2022-09-17_08h17.25.303,rothman_exp,2022.2.3,Win32,59.73715651,,,,,,,,Mariela é uma velha amiga de Florence.,Muitos anos atrás eles são amigos.,Mariela é velha.,opt_a,,,1,26.2946,0,0,0,8,1,,
,,601129f77e0c21000b0c408a,001,2022-09-17_08h17.25.303,rothman_exp,2022.2.3,Win32,59.73715651,,,,,,,,Meu amigo velho vem comer conosco,Meu amigo é meu amigo há muitos anos,Meu amigo não é jovem.,opt_b,,,1,19.5041,0,1,1,1,1,,
,,601129f77e0c21000b0c408a,001,2022-09-17_08h17.25.303,rothman_exp,2022.2.3,Win32,59.73715651,,,,,,,,As grandes obras são impressionantes.,Os trabalhos não são pequenos.,Os trabalhos são ótimos.,opt_b,,,0,24.9232,0,2,2,2,1,,
,,601129f77e0c21000b0c408a,001,2022-09-17_08h17.25.303,rothman_exp,2022.2.3,Win32,59.73715651,,,,,,,,A pintura grande é muito cara.,A pintura é impressionante e custa muito dinheiro,A pintura é enorme e custa muito dinheiro,opt_b,,,0,27.8728,0,3,3,0,1,,
,,601129f77e0c21000b0c408a,001,2022-09-17_08h17.25.303,rothman_exp,2022.2.3,Win32,59.73715651,,,,,,,,Marta é a pessoa única de quem falei.,"Não há ninguém (tão especial) quanto Marta, que eu te disse.","Não contei a você sobre mais ninguém, além de Marta.",opt_b,,,0,21.1723,0,4,4,4,1,,
,,601129f77e0c21000b0c408a,001,2022-09-17_08h17.25.303,rothman_exp,2022.2.3,Win32,59.73715651,,,,,,,,Seus pais falam uma rara língua.,Eles falam uma linguagem estranha.,Eles falam um idioma que muito poucas pessoas falam.,opt_b,,,0,24.5502,0,5,5,3,1,,
,,601129f77e0c21000b0c408a,001,2022-09-17_08h17.25.303,rothman_exp,2022.2.3,Win32,59.73715651,,,,,,,,"Naquela casa, mora um homem sozinho.",Apenas um homem mora em casa.,O homem se sente sozinho.,opt_a,,,1,22.891,0,6,6,7,1,,
,,601129f77e0c21000b0c408a,001,2022-09-17_08h17.25.303,rothman_exp,2022.2.3,Win32,59.73715651,,,,,,,,Santiago comprou um novo computador.,O computador era 100% novo.,Comprei outro computador.,opt_a,,,1,19.3833,0,7,7,5,1,,
,,601129f77e0c21000b0c408a,001,2022-09-17_08h17.25.303,rothman_exp,2022.2.3,Win32,59.73715651,,,,,,,,O próprio presidente conversou com a classe.,"O presidente, e não outra pessoa, conversou com a classe.",O presidente que já havia falado com a classe.,opt_a,,,1,21.8257,0,8,8,9,1,,
,,601129f77e0c21000b0c408a,001,2022-09-17_08h17.25.303,rothman_exp,2022.2.3,Win32,59.73715651,,,,,,,,Minha avó tem duas lâmpadas antigas na sala.,Ele tem duas lâmpadas velhas na sala.,Possui dois Lumpears na sala de estar que as relíquias.,opt_a,,,1,32.0019,0,9,9,6,1,,
,,601129f77e0c21000b0c408a,001,2022-09-17_08h17.25.303,rothman_exp,2022.2.3,Win32,59.73715651,,,,,,,,,,,,,,,,,,,,,space,17.7808
